,sbi,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi
sbi_4h,0.526943999049809,0.04748829876387113,0.08614482881223802,-0.02589520683208101,0.013582151118619967,0.014351542888686692,0.006273252986246351,-0.01084583660789846,0.00206810950954024,-0.021165680492907905,-0.006792295703396653,-0.007578481534581781,0.0014086987387434814,-0.0019361965604009562,0.0018640443623112006,0.004407987015605146,0.007638713730064278,0.005329019357620033,-0.0005199367858136836,0.0010080513124983237,-0.003200986802083085,0.0011691266362349737,0.006752887944681515,0.0009473640312728618,0.006620774423922952,0.007908280262980667,0.024999338967886326,-0.006859703513117808,-0.01863174205104262,-0.02280982378952075,-0.015406512737008977,0.005855261027014359,0.032708070096324995,-0.025185146462380546,-0.03760431148581823,0.04828682574548098,0.03652182663200124,0.019704356595629465,0.008745566231199783,-0.003129406605930632,-0.011857339358003715,-0.018819314965529587,-0.012812806906208283,-0.011748551716998424,-0.01729347078161168,-0.03024934156686725,-0.025805345210809332,-0.03573752680964101,-0.03388705337028624,-0.020959527600153877,-0.009134090518991672,0.005803602402071007,0.019367177817610114,0.026269029829466443,0.03238536167463012,0.047005633234805416,0.0504772936729915,-0.0032744690814517485,0.6225319455457798,0.7373873691999643,0.8797486132031342,1.0,0.8797345641523633,0.737330012812749,0.6224691998713987,0.5269293849804978,0.44498863077250467,0.3693609011288984,0.2984808968799535,0.23649244260638366,0.376970974612243,0.3260883313164666,0.30842002637228405,0.3062642914236344,0.3099201794490237,0.3255398662880246,0.3416201194272946,0.44492527498924067
sbi_5h,0.4450029061502295,0.04631150909863664,0.09393911241402407,-0.026981060451501924,0.0007025872356501573,0.014621114007571703,0.0042659899040416475,-0.0032894657287810894,0.013037275133407413,-0.01611619569089588,-0.00430382932982926,-0.005742233090970184,0.0024860872888854517,-0.009268631958840215,0.002380714693084333,0.005112604652949484,0.009615042272737908,0.00900638870789621,-0.0034016661703097934,0.0010006980794375158,-0.004505855458992435,3.9173530544901956e-05,0.005533554242584168,0.0019118806922780458,0.010049907670376805,0.007011633321289508,0.025430259607212808,-0.005601143165479498,-0.018162362774060282,-0.023268282297986616,-0.015379681866955002,0.005392114759703955,0.03146568466522324,-0.02092136921583709,-0.025198674743744043,0.05046642580071934,0.048275880852949975,0.036510468063801454,0.019868293454292293,0.008733205163022848,-0.003142185216624465,-0.011870424856391223,-0.01883264525781192,-0.012825926000320724,-0.011761633390242823,-0.03761827644434778,-0.017306747422836957,-0.02581892114278148,-0.03575145197257173,-0.03390091346769379,-0.030263047913207813,-0.009147054420259045,0.005791163733323562,0.019355216065274752,0.026257310756982906,0.032373857661892276,0.04699464329354936,-0.0035867175161275913,0.5270027648857107,0.6225702002776379,0.7373856829116726,0.8797345641523633,1.0,0.879695284888636,0.7372843840282273,0.622450149499275,0.5269227590637731,0.4449452529156742,0.3692919869307053,0.29841004180082,0.32823106179677747,0.2827170647160391,0.26655848319019215,0.2644138341246966,0.2673296547942252,0.2790598268200433,0.2894544895900408,0.369323216110835
sbi_6h,0.36938756621569063,0.04566674446009388,0.09728226458351354,-0.026656795642526692,-0.008080736199799946,0.01565056614051083,0.0014697814374682728,0.0023012287225705605,0.02250844400784809,-0.012191909177985563,-0.0019278740951885066,-0.0042449315748674206,0.0036327578610869863,-0.01565857106774648,0.002964885201871805,0.006219743032990829,0.012287527917030359,0.011493726170639068,-0.005608476732838021,0.000974548481726587,-0.005212829936605477,-0.0002889205519537015,0.004286037949094427,0.002905344053137763,0.011908860323308726,0.00512006435886356,0.025568764782252878,-0.004339331815098498,-0.017626517280201946,-0.023726003806349424,-0.01521429307673224,0.004975370277472328,0.030257777427387996,-0.033815248808300905,-0.020937962327110076,0.046978004703239526,0.05044978488557615,0.048259241404675454,0.036658609050663635,0.019851639081572933,0.00871655824676448,-0.0031588241806895516,-0.011887057975709022,-0.018849273714972047,-0.012842558479799487,-0.025215264990777784,-0.011778266582410683,-0.017323376901793443,-0.025835544921676397,-0.035768069100281394,-0.0376348583747614,-0.0302796347689511,-0.00916365541604256,0.005774552734363975,0.019338595983331867,0.02624068605314682,0.03235722886219155,-0.003790560592568629,0.4450516377889463,0.52702393337848,0.6225267716143053,0.737330012812749,0.879695284888636,1.0,0.8797056486743986,0.7373302002360397,0.6225109876182098,0.5269258021385821,0.4449215684381287,0.3692681484464484,0.2797247481336471,0.2389571761566057,0.2238720798738411,0.22199286297014612,0.22402667305001073,0.2321556263107573,0.2378188389196453,0.29847640672500264
sbi_7h,0.2985239157098857,0.04481640496564845,0.08982909618807823,-0.025006489140526778,-0.012133724281704526,0.017241717111071777,-0.0016815438149052678,0.005283830931126401,0.029404333899914235,-0.009673226400221823,0.00017227604139087143,-0.0021070150582456226,0.0047679110192985,-0.020040119427297786,0.0026887135235860267,0.006550341553140552,0.013359535569190242,0.013071070638885853,-0.007315560379638137,0.0018958098923682624,-0.006000239622045604,-0.000999999344975325,0.002239028409847925,0.0032903574697916043,0.012954343636284085,0.00278013924514484,0.023404105149949284,-0.003055377046187202,-0.01709180967462518,-0.02407865895630074,-0.015191087060119839,0.005876640201605856,0.030025869302819985,-0.035367889232765994,-0.03384719671704017,0.032323988135922285,0.04694447832958677,0.05041619068344704,0.0484197513004316,0.03662521763164477,0.019818576021808518,0.008683712734055713,-0.0031914376830044933,-0.011919500953750859,-0.01888158067158968,-0.020970161820531096,-0.01287498279014333,-0.0118107116859188,-0.017355713669992813,-0.02586771538689837,-0.02524738091815878,-0.03766673165945063,-0.030311651753294717,-0.009196084945134188,0.005741831356183106,0.019305609603241212,0.026207564826313173,-0.003368184701105477,0.3694210099966323,0.4450559549210089,0.5269680761584191,0.6224691998713987,0.7372843840282273,0.8797056486743986,1.0,0.8797317220714869,0.7373739954629112,0.6225218113383163,0.5269336655010622,0.4449378068148611,0.23154866686175535,0.19500241766028567,0.18116962086070346,0.1795990642485782,0.18087633771824368,0.18542541904922183,0.18688434642175786,0.2365170639578512
sbi_8h,0.2365673273795854,0.04334621518365757,0.07715928424550035,-0.021962692277118064,-0.010882278034935437,0.01854176911878201,-0.0046636921583538046,0.005247871468663228,0.03315057987515694,-0.008911863905695814,0.0023189198626515587,6.399239227578817e-05,0.005442207758898604,-0.022264608694469983,0.0021063804785997372,0.006230291644662356,0.013744517122252,0.013786803040396742,-0.0072789893110818855,0.002942330679364562,-0.006419878444191866,-0.0019251679038292597,3.3756178528650264e-05,0.0018922267085173727,0.012858883249390496,3.539579100658731e-05,0.021391147950208446,-0.0020871701545909682,-0.016618578757405432,-0.024130994576490414,-0.015091753675492349,0.006169536279454342,0.030250687384971425,-0.025361523399378486,-0.03540421575912431,0.026170699903913908,0.03228706973347689,0.0469074320902618,0.05057398671075679,0.0483826172733236,0.03658818673215983,0.01978169207421137,0.00864692614613516,-0.003228120438416042,-0.011956107393773193,-0.03388353653984908,-0.01891812623741996,-0.012911580875739312,-0.011847319077160318,-0.017392272577513492,-0.02100661423600554,-0.02528379593500029,-0.037703038085468966,-0.03034802248977616,-0.00923264030936313,0.0057051453796001265,0.01926880502932881,-0.002972038580558593,0.2985650737714541,0.3694350169309572,0.44501633520792827,0.5269293849804978,0.622450149499275,0.7373302002360397,0.8797317220714869,1.0,0.8797474839027499,0.7373693448834578,0.6225349303028969,0.526963809256527,0.18845076284739773,0.1555019963880532,0.14318426824136166,0.14153540143030335,0.14274837483124012,0.1436988171378313,0.14123139331104265,0.18771295464596208
sbi_9h,0.18775858147383903,0.04129600130703033,0.06431596719235091,-0.01742927017223193,-0.004262060516092576,0.01931884092364435,-0.00688548233227292,0.0021736258589893044,0.03296123945795395,-0.009920720519625911,0.00391743837217809,0.0017192695394260748,0.005858889007268284,-0.022254764462183264,0.001819492263798334,0.006456788007708123,0.012795561028238592,0.012934640439870554,-0.006126326057268391,0.0038808097469728306,-0.006233872719495294,-0.002053587966837281,-0.0017489996003408129,-1.4075736609047328e-05,0.011634241201395371,-0.0032808278434527847,0.021010378793830733,-0.0013002200887894633,-0.016336577026144147,-0.02407485707732842,-0.014854858946081741,0.0052970459911701575,0.0301501177742405,-0.01694009282774238,-0.025394370024152544,0.01923598053682563,0.026137878834077064,0.03225425169676123,0.04705814908815103,0.050541110625325805,0.04834974010118906,0.03655530371114144,0.01974880071881502,0.00861402926898746,-0.003261023204422741,-0.035437067364092786,-0.011989014488007403,-0.018951036784133478,-0.012944488443794125,-0.011880226117445651,-0.03391638739070569,-0.0210394587011703,-0.025316642521229213,-0.037735890830426146,-0.030380871587363387,-0.009265478935791506,0.005672314160850926,-0.0028166390401831963,0.23660774525788578,0.2985812641866666,0.36940663440499577,0.44498863077250467,0.5269227590637731,0.6225109876182098,0.7373739954629112,0.8797474839027499,1.0,0.8797404270441339,0.7373848920860292,0.6225693744858756,0.15522098953190927,0.12499202015417252,0.11417622645877958,0.1127038514218821,0.11350442998579523,0.11138159494094046,0.10532943101109406,0.15582891161962678
sbi_10h,0.15583765233604194,0.0389793010308846,0.048229982172016565,-0.01222066960854558,0.006234740944446348,0.019000497848890425,-0.007914472841598736,-0.0031412080908603114,0.029242323360710972,-0.01179758806869747,0.005199731967571073,0.002683188060518193,0.006018509386739095,-0.019469106979952237,0.001900437273865879,0.006119653982216602,0.011891528594390122,0.011162551932455732,-0.004870052635546731,0.004452992140517153,-0.004759613822716093,-0.001776149787676797,-0.0032665991682615633,-0.0027507634727012803,0.008535130723561955,-0.007326386146580723,0.022206071394268743,-0.0005847344379541721,-0.016174004439423583,-0.024022819556768875,-0.014592693865197225,0.0036019854019025007,0.02948108243983118,-0.011588310200027895,-0.016962929161928934,0.00565002996641304,0.019214027533992106,0.02611609435874246,0.03237409635357998,0.04703682959968747,0.05051987618227951,0.04832845215022611,0.03653372776885084,0.019726814402770226,0.008591771069021025,-0.025417412791138155,-0.0032835713641674903,-0.012011775763980307,-0.018973968055687046,-0.012967273050108535,-0.03546035534921992,-0.03393963824454277,-0.021062395131858584,-0.025339683390300176,-0.03775923494720652,-0.030404036112538804,-0.009288127874650633,-0.002741593701224367,0.1877690958064124,0.2366032153134875,0.29854294467013015,0.3693609011288984,0.4449452529156742,0.5269258021385821,0.6225218113383163,0.7373693448834578,0.8797404270441339,1.0,0.8797635192670296,0.7374259126082207,0.13609443276955843,0.106856374034948,0.0974600712975387,0.09611701290856844,0.09624984020100255,0.09230492638557916,0.08359137991371156,0.13908745207475925
sbi_11h,0.1390786931486191,0.03598605703631268,0.020704512537449867,-0.007554430385875612,0.018478681720421407,0.017362619377562512,-0.0075432352810176255,-0.009666652809977581,0.02324607495858424,-0.014194162645102083,0.005890975735770948,0.003900941816607066,0.006451980626104221,-0.015528464125968663,0.0013196799144054563,0.00508789016177093,0.010108218640296839,0.008637720557966395,-0.002238877116107844,0.005602903014384651,-0.0037820763156674406,-0.001689038737342359,-0.004197797154034739,-0.006818280359915599,0.005533203285410136,-0.011023503566119293,0.024752663216128668,0.00020738398779501804,-0.015851223133191743,-0.024093336225690588,-0.014438345351180285,0.0009079562499386205,0.028470918544216534,-0.01285353666414242,-0.011602029242955222,-0.009301808975769127,0.00563659527217013,0.019200816579669065,0.02622728353875574,0.03236107482347938,0.04702404993330055,0.05050715396920045,0.048315693789321226,0.03652077485241642,0.019713584254093874,-0.016976736859902142,0.008578357246342708,-0.0032971810721771568,-0.01202552944486919,-0.018987836578850004,-0.02543135994693052,-0.035474468164665915,-0.03395372597556192,-0.021076270451062067,-0.025353629263933922,-0.03777338568297524,-0.03041806552333586,-0.0030190450012437665,0.15583500614269316,0.18775749151474833,0.23655821617516806,0.2984808968799535,0.3692919869307053,0.4449215684381287,0.5269336655010622,0.6225349303028969,0.7373848920860292,0.8797635192670296,1.0,0.8797768045968597,0.12973952499554656,0.09947994582290692,0.0908130871207217,0.08939949485314826,0.0889541254165442,0.08436591100157627,0.07436648161819621,0.13104504879738432
sbi_12h,0.13102698921062514,0.03252060507448051,-0.010119499046814093,-0.003755484718692795,0.03130583694427089,0.015303803978687932,-0.005754924169634695,-0.016811536385360103,0.01529489981645704,-0.01707738623228067,0.006002654361342421,0.0047369286003067276,0.007112798467845733,-0.011449861841165164,0.0009916318314293346,0.004266136353745296,0.00732115067945233,0.004885601703295917,0.0010044026687733663,0.0072598042598566,-0.0028393762384928745,-0.0008318375232912159,-0.004878230051999689,-0.010956680589932447,0.0022665802618318577,-0.013145404860596127,0.028062874250384083,0.0013967638870665837,-0.01574552204845129,-0.024248745122734984,-0.014424009542730773,-0.002433659389337899,0.02739963943185183,-0.018956464062356806,-0.012863029676043091,-0.030427684326673157,-0.009311276551351527,0.005627234680575361,0.019304889710982376,0.02621805119413228,0.03235188640707253,0.047014966528345775,0.05049809550910438,0.04830661963470054,0.03651161622643014,-0.01161151329196663,0.019704305260479244,0.008568998505857588,-0.0033066248614011394,-0.01203503574368098,-0.0169862594008193,-0.025440943037101947,-0.03548412318031096,-0.03396337010014427,-0.02108582235150181,-0.025363211797424633,-0.0377830571627192,-0.0034758987899996567,0.1390673300289163,0.15581612561047634,0.18771305367846333,0.23649244260638366,0.29841004180082,0.3692681484464484,0.4449378068148611,0.526963809256527,0.6225693744858756,0.7374259126082207,0.8797768045968597,1.0,0.13115300207733624,0.09811826378299293,0.0895071226608735,0.0876889015894793,0.08662914866148118,0.0822309476186683,0.07170952936558588,0.12961287216290585
sbi_1d,0.5766083347954187,0.01748684000190322,0.006506797611634515,-0.021421199507208877,0.049465869943725836,0.007837990436207427,0.005399515871727346,-0.03693335934420186,-0.029584970823164494,-0.03754311915368608,-0.009393917111781565,-0.00959941311457146,-0.0018883771729094289,0.02230529212760946,-0.0026576409327595304,-0.0002849910258663122,-0.0015827107069096224,-0.005778496876013717,0.010066127974983321,-0.0007560778904101671,0.0026952790919228986,0.006951426027252849,0.006881344932065651,-0.005907601411243785,-0.006132390587575,0.00048746830652189274,0.03744395857638474,0.016110174810490843,-0.011362767265886005,-0.0210605159463269,-0.018031730331391174,-0.014625033057793026,0.01187600294478642,0.005671547249469043,0.019233994587540847,-0.003314369138549321,-0.011966645718650934,-0.018910564921865915,-0.01271986417128739,-0.01134988412269765,-0.01677563778026255,-0.025241217482697902,-0.0351987602745849,-0.03384329685785701,-0.020908761203779495,0.02613059207434501,-0.02519290093187905,-0.03770320426978642,-0.030364505198807696,-0.009199039279686436,0.032253544619439446,0.04688832810005686,0.05035540357955808,0.04815776570362072,0.036381170479863986,0.019598675704845445,0.008501950278343553,-0.004971455646706494,0.546236280626217,0.48836520415031687,0.4300276911774611,0.376970974612243,0.32823106179677747,0.2797247481336471,0.23154866686175535,0.18845076284739773,0.15522098953190927,0.13609443276955843,0.12973952499554656,0.13115300207733624,1.0,0.5764976381888063,0.49807250034052725,0.47291099673502474,0.4692046273570889,0.4779889929782821,0.5153837318806103,0.5424556911356007
sbi_2d,0.49763995175934445,0.0071776887063182875,0.01032589644411789,-0.020932464745444745,0.03599655124182188,0.0006466910967684446,0.0025713198601747486,-0.028535266938757783,-0.03043757544972446,-0.028849810761367795,-0.011416758185849597,-0.01058299869103833,-0.00035751803549625554,0.024395775208938937,-0.003936575861600785,0.0010891123838952836,-0.0009381250530153685,-0.00596575985073995,0.01217760684716074,0.001326590802805709,0.002460754876469719,0.006920017170247855,0.006820908670489903,-0.009373543882898183,-0.005752948018130939,0.0010745408671231052,0.011995590083760289,0.03721146549549379,0.01587877835011421,-0.0109824821503903,-0.020308088649628252,-0.018265086584046818,-0.014858564424917455,0.0054530332148961524,0.019055807919275643,-0.0033622454966365403,-0.01196632391794995,-0.018931158154553814,-0.012320238806227568,-0.010894432186173815,-0.016169331711846303,-0.024647042248652704,-0.034708284252708665,-0.033700188491713336,-0.02088591127704797,0.02595530681430096,-0.025345971310543156,-0.0379329774198395,-0.030596388820096996,-0.009435044039586275,0.03208120053529162,0.046730208948661145,0.05017952427430287,0.04796832452461526,0.03618886167822929,0.01941699731590638,0.008347106667590495,-0.01359218861352121,0.47242436096415646,0.42342701237455566,0.3727512820219694,0.3260883313164666,0.2827170647160391,0.2389571761566057,0.19500241766028567,0.1555019963880532,0.12499202015417252,0.106856374034948,0.09947994582290692,0.09811826378299293,0.5764976381888063,1.0,0.5766836119394314,0.49828303070418706,0.4726534886547752,0.4689990408205146,0.4786979486938891,0.4708203641473431
sbi_3d,0.4725573919926894,0.003934803993097049,0.011568144699546668,-0.01898806727526217,0.028294568881431278,-0.0010055200883177405,-0.002020106851279603,-0.021526244926026932,-0.028926970529244485,-0.022742124314874677,-0.012354110185062715,-0.010435520373145723,0.001654986745646978,0.024599402083170716,-0.002408067518230087,0.0024168512281898323,-0.000574924529609639,-0.005267309579678968,0.013553475796166966,-4.9674095038853726e-05,0.0025387749809233644,0.005759930854147158,0.0071028856236016735,-0.01117001263426237,-0.005598265085574284,-0.00010166588353797173,-0.015407570273943037,0.011613748580039248,0.036828390298479105,0.015889872484133934,-0.009106185125698454,-0.020694492249221267,-0.018651590138056423,0.005344358588547386,0.018949723528355347,-0.00312928573687228,-0.011658060842480538,-0.018540509303408795,-0.012242294511000642,-0.010880034461032627,-0.016182189750935747,-0.02472404554771376,-0.03467712303111332,-0.033619465021581245,-0.020981296720862807,0.025851272417068322,-0.025449804321154523,-0.038064791670003734,-0.03073636121353674,-0.00959230008809726,0.03196970376668871,0.04664729726611868,0.05010273829226412,0.04790575499662178,0.03612426385974321,0.019530333122887347,0.008533912977941078,-0.00553531716190812,0.44813712047250387,0.4016530810009346,0.35340674935396005,0.30842002637228405,0.26655848319019215,0.2238720798738411,0.18116962086070346,0.14318426824136166,0.11417622645877958,0.0974600712975387,0.0908130871207217,0.0895071226608735,0.49807250034052725,0.5766836119394314,1.0,0.5760916612372049,0.497688042933773,0.47218810530137795,0.46918419708394643,0.44829933336741307
sbi_4d,0.4693978839067682,0.005934493513295288,0.011097180173624294,-0.015436509250277345,0.030117614128135625,-0.002616136898177272,-0.0060798922693113345,-0.020047693069970916,-0.03441308635123341,-0.021533678457463235,-0.017510295576098664,-0.01006257592050974,0.002201791473693217,0.029414327747073924,-0.0030330632320464137,0.0017434416880726736,-0.00028574138453840107,-0.005762465472139293,0.012588311887911412,0.0015713187184344245,0.003298561422028593,0.0062853647705282765,0.009091297839910717,-0.010489681174189766,-0.006035479819122779,-0.0007485666251536058,-0.01954300639937813,-0.015577370917732236,0.011435042419095922,0.03642153428501576,0.017363983740764675,-0.009280880086646825,-0.020865368008433596,0.0054451095986388955,0.019010840004797885,-0.002965204956041037,-0.011457103532611266,-0.018477018054618294,-0.012122430514432968,-0.010834903971924471,-0.01624013314735313,-0.024940087518945376,-0.03504040297108305,-0.033891266581754856,-0.021085954238798083,0.02591185015447458,-0.025518987173802205,-0.03806354561311471,-0.03067082592791475,-0.009525070409418641,0.03202956690247318,0.046697332540519484,0.05013362550515769,0.0479210928689003,0.03611636225443576,0.019505117669346272,0.008545302430538897,0.0031192143183690303,0.4451837680540376,0.3988525908575015,0.3508636351170329,0.3062642914236344,0.2644138341246966,0.22199286297014612,0.1795990642485782,0.14153540143030335,0.1127038514218821,0.09611701290856844,0.08939949485314826,0.0876889015894793,0.47291099673502474,0.49828303070418706,0.5760916612372049,1.0,0.5754840019418376,0.4968571129492284,0.4722170486000772,0.4451651123507419
sbi_5d,0.4780082887036153,0.00512025279157039,0.01118789641623071,-0.016147827127767262,0.030977950340295417,-0.0007908982311026967,-0.006850720045818592,-0.02045565719720062,-0.03257154641695427,-0.022851826927331637,-0.016166497793416945,-0.01103830531652161,0.002653702038520784,0.02612308948620958,-0.0020763378273389644,0.0012436545793312083,0.0015080833455279744,-0.004645574024139628,0.011611052239332854,0.00505292039830803,0.0032545397716525785,0.006849332686378438,0.00727441749622204,-0.010974051317629728,-0.0056002732275402,-0.00030520552671403644,-0.02106418223966256,-0.02001552950517811,-0.016051062057567473,0.011939099291092737,0.03750745930560955,0.016872884320449696,-0.009764131557267275,0.005343055428926207,0.018901970306009066,-0.002930728569227877,-0.011375007657503901,-0.01831932039947079,-0.011980626212365961,-0.010584791267862836,-0.015959416157323464,-0.024664818894817118,-0.03484941262670135,-0.03387035793164169,-0.021137234165361184,0.025797694116441387,-0.02556095055842822,-0.03812584666038539,-0.030725778013235245,-0.00958993139970768,0.03191729651152907,0.04655167532859741,0.049981533299360024,0.04773364447119193,0.035965578785014336,0.019446426637061066,0.008516953849631378,0.004130646116250562,0.4531005472439787,0.4052649572252639,0.3557623780786784,0.3099201794490237,0.2673296547942252,0.22402667305001073,0.18087633771824368,0.14274837483124012,0.11350442998579523,0.09624984020100255,0.0889541254165442,0.08662914866148118,0.4692046273570889,0.4726534886547752,0.497688042933773,0.5754840019418376,1.0,0.574686405570123,0.49632084953905187,0.4529971224501194
sbi_6d,0.5143962616797237,8.117064337759707e-05,0.013558064623840934,-0.018225323922441777,0.02979016952555122,-0.0013223673668160969,-0.004408273971201534,-0.021144661323520487,-0.031030011585566297,-0.022415816316443734,-0.015212057277616577,-0.011381503243431571,0.0007488021782246318,0.024381638747439954,-0.0030632786160837253,1.2131310903080115e-05,0.001943692873985597,-0.002252880618516923,0.013179958524805784,0.0029668332150971735,0.002118377115510123,0.005798989332346429,0.006192798744860828,-0.008583285021544845,-0.0026721566088603404,0.0005463145971247333,-0.009000964561476242,-0.0211731873524808,-0.020124705341477787,-0.017092666781806275,0.012573027050233108,0.03738710709149984,0.01675589147059352,0.005231003184461948,0.018793566381848873,-0.0027273922185631124,-0.011105015808369917,-0.01795667482383046,-0.011870371945190625,-0.010452250953258184,-0.015830763266732512,-0.02457999180145815,-0.03485817600188504,-0.03393859456794613,-0.0212259440760703,0.02571527749474018,-0.025741807610295573,-0.0383431904804583,-0.030894104622816634,-0.009740051584693949,0.03186836745193463,0.04651641284013429,0.04993790475669436,0.047670428971475845,0.035923581438731464,0.01946632677264355,0.008623866999283546,-0.009817296341676338,0.4855098767405449,0.43097425009619794,0.3758447049567268,0.3255398662880246,0.2790598268200433,0.2321556263107573,0.18542541904922183,0.1436988171378313,0.11138159494094046,0.09230492638557916,0.08436591100157627,0.0822309476186683,0.4779889929782821,0.4689990408205146,0.47218810530137795,0.4968571129492284,0.574686405570123,1.0,0.5743197898078001,0.4851251682207229
sbi_7d,0.5594370647720788,0.0072156390083616,0.01180838420858767,-0.016759278289591253,0.0327861487956914,0.0026078159605069724,-0.0026477847435575205,-0.02218053614576405,-0.02676076949909878,-0.022842843316861015,-0.014423375473025503,-0.01161472430658997,-0.0004968131932975712,0.022223205125423567,-0.0026672601885228565,-0.0006350168534503577,4.391649784555655e-05,-0.0037749956801577528,0.009866520557530073,0.0016828671234734981,0.0019245884191190132,0.004392427934266764,0.006888698265851264,-0.002852629608163237,-0.0015041029746974165,0.004172451912457216,0.017386809718903044,-0.009072950090887908,-0.021240906493332157,-0.020777484499379013,-0.016359219329517036,0.012492269173395779,0.03729765182971798,0.005093393686797929,0.01867960444250237,-0.002672725987032254,-0.01101467586810359,-0.017879760021862704,-0.011770122376701641,-0.010310084411888963,-0.01568822633266823,-0.02445689364735625,-0.03482669048652106,-0.033963694873111495,-0.021245762276397552,0.025612764908412505,-0.025749006688396723,-0.038353113885747366,-0.03089019269225404,-0.009742039405569542,0.03176369819520647,0.04644931971180552,0.04987806772670081,0.047605316197130355,0.0358428568357534,0.01947527344121869,0.008644202095774477,-0.007663005593904655,0.5247755104426064,0.46158813643372343,0.3987830381339783,0.3416201194272946,0.2894544895900408,0.2378188389196453,0.18688434642175786,0.14123139331104265,0.10532943101109406,0.08359137991371156,0.07436648161819621,0.07170952936558588,0.5153837318806103,0.4786979486938891,0.46918419708394643,0.4722170486000772,0.49632084953905187,0.5743197898078001,1.0,0.5240730050165324
y_sbi,0.8797026103258712,0.050272279818293214,-0.03553126663060942,-0.0052796934314543785,0.09015319869110246,0.026402312592915506,0.005272137443985338,-0.050334956195237944,-0.042946096144963794,-0.04307830836582297,-0.010826016750839518,-0.015078257062942755,-0.00066946161853768,0.027900282017651233,-0.0023716209010706027,0.00193304267164804,-0.0017099396094396747,-0.007363680707713806,0.01409705966022012,0.002033840995863443,0.0036453673711841997,0.008468840211962177,0.007235630870281038,-0.010003579813678035,-0.0081795200733703,-0.0002024159593022922,0.014580265341879502,-0.011761764683578476,-0.021861110726732563,-0.018594272847937045,-0.014030783295098517,0.014073358248125566,0.03726441488859098,0.01940704945019947,0.026309731285467108,-0.011957604203998828,-0.018919131135913057,-0.012876325989678727,-0.011712344447406485,-0.017257930188682397,-0.025770828017494134,-0.03570420378229946,-0.03385350785684017,-0.02092442778453845,-0.025210135856918472,0.03242679850939148,-0.037618619651793125,-0.03025614856760494,-0.009109363060267443,0.005864390318134521,0.047048827893927045,0.05052090573676112,0.04833017444493164,0.03656376080218105,0.019744268767892828,0.008619939814401054,-0.003212701704651697,0.0010528392710315063,0.7372808235458105,0.6224257624358834,0.5268757470947064,0.44492527498924067,0.369323216110835,0.29847640672500264,0.2365170639578512,0.18771295464596208,0.15582891161962678,0.13908745207475925,0.13104504879738432,0.12961287216290585,0.5424556911356007,0.4708203641473431,0.44829933336741307,0.4451651123507419,0.4529971224501194,0.4851251682207229,0.5240730050165324,1.0
