,model,name,sno,results,best_param,RMSE,time
4,XGBoost,All_Feature,206,"[2.416720472877666, 2.4320420444535786, 2.4201694087804246]","{'booster': 'gblinear', 'eta': 5e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 190}",2.342132917,28.60892415
0,Lasso ,All_Feature,207,"[1.3420312875524585, 1.3392694635759663, 1.3651005908581693]",{'alpha': 0.15000000000000002},1.384265293,1.817143679
1,Ridge ,All_Feature,207,"[1.2885391002365585, 1.2885943018909267, 1.2926099401774542]",{'alpha': 70.0},1.358659555,10.81205869
2,Random Forest ,All_Feature,207,"[1.8253756266434449, 1.286624216646186, 1.2890850193687486]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 65}",1.363426548,103.7337449
3,Adaboost ,All_Feature,207,"[2.4993352024748363, 1.2924640275658037, 1.292531940785195]","{'learning_rate': 3.0000000000000004e-05, 'loss': 'square', 'n_estimators': 40}",1.364192891,52.05380702
4,XGBoost,All_Feature,207,"[2.533535706448396, 1.5125489437494744, 1.5043265735156237]","{'booster': 'gblinear', 'eta': 5.999999999999999e-20, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 170}",1.546367249,29.05632138
0,Lasso ,All_Feature,208,"[2.919512344225278, 2.933119426300571, 3.193597287529169]",{'alpha': 0.02},3.084929357,1.888915062
1,Ridge ,All_Feature,208,"[2.794489278493669, 2.794489278683338, 2.7926531390183356]",{'alpha': 9.9e-08},2.901324397,10.93373513
2,Random Forest ,All_Feature,208,"[2.914751639344128, 2.839689206325229, 2.839689206325229]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 160}",2.900816193,127.4881732
3,Adaboost ,All_Feature,208,"[4.202235091299349, 2.8171746804949973, 2.816631843353349]","{'learning_rate': 0.0002, 'loss': 'square', 'n_estimators': 20}",2.909792786,43.47972965
4,XGBoost,All_Feature,208,"[3.160291247383326, 3.290324367128785, 3.259964797075389]","{'booster': 'gblinear', 'eta': 5e-16, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 195}",3.292676186,28.48301172
0,Lasso ,All_Feature,209,"[2.9489395911604697, 2.9493003536797855, 3.146569927101009]",{'alpha': 0.009000000000000001},3.022600595,1.849023104
1,Ridge ,All_Feature,209,"[2.883219525197909, 2.8782924208671763, 2.8740181311380018]",{'alpha': 19.0},2.953972244,10.98460221
2,Random Forest ,All_Feature,209,"[3.054365307269193, 2.9328794998563668, 2.9314553349892085]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 185}",2.984310948,145.7962499
3,Adaboost ,All_Feature,209,"[5.076578406801547, 2.8734959016701436, 2.8731029021737737]","{'learning_rate': 2e-06, 'loss': 'square', 'n_estimators': 145}",2.962468574,89.44085741
4,XGBoost,All_Feature,209,"[3.509805160307121, 3.2169919119672707, 3.2119061868826435]","{'booster': 'gblinear', 'eta': 2e-19, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 195}",3.181410512,29.46535563
0,Lasso ,All_Feature,210,"[6.700486251054253, 6.704886664142384, 7.422439433512527]",{'alpha': 0.0033000000000000004},6.244687716,1.850892782
1,Ridge ,All_Feature,210,"[6.568615887379988, 6.56861588735827, 6.567221417489997]",{'alpha': 1e-09},6.06120178,10.85993981
2,Random Forest ,All_Feature,210,"[6.420560795671685, 6.431633035352461, 6.420043102751871]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 115}",5.966612,125.9071343
3,Adaboost ,All_Feature,210,"[8.315057830006138, 6.564466783602514, 6.570085753648544]","{'learning_rate': 0.03, 'loss': 'square', 'n_estimators': 35}",6.075918728,52.05580235
4,XGBoost,All_Feature,210,"[6.943238468013341, 7.378628946118074, 7.3477964362316595]","{'booster': 'gblinear', 'eta': 3.0000000000000002e-15, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",6.429649822,29.22284031
0,Lasso ,All_Feature,211,"[1.8834195186247562, 1.8824031765236278, 1.876293414406789]",{'alpha': 0.016},2.288472849,1.903866053
1,Ridge ,All_Feature,211,"[1.8773073116388463, 1.8668206845135504, 1.8931341132895785]",{'alpha': 40.0},2.266752748,11.26484728
2,Random Forest ,All_Feature,211,"[2.00916454906096, 1.8854615566988426, 1.893563405467864]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 155}",2.356585946,113.5444701
3,Adaboost ,All_Feature,211,"[2.8096108458183, 1.8907461009718056, 1.8929558143302962]","{'learning_rate': 4e-07, 'loss': 'square', 'n_estimators': 70}",2.26597305,66.1950047
4,XGBoost,All_Feature,211,"[2.252764079915984, 2.1160438284481335, 2.089780258270461]","{'booster': 'gblinear', 'eta': 3.0000000000000002e-15, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 195}",2.527864784,29.05413222
0,Lasso ,All_Feature,212,"[3.533392661843809, 3.5333926618438096, 3.523580371135632]",{'alpha': 0.010000000000000002},3.412773631,1.856006861
1,Ridge ,All_Feature,212,"[3.3973229097834974, 3.3895175335122634, 3.389618974381851]",{'alpha': 32.0},3.32485235,10.86990666
2,Random Forest ,All_Feature,212,"[3.7063709203632147, 3.4800640791899315, 3.4818572763919575]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 30}",3.443737596,113.4566603
3,Adaboost ,All_Feature,212,"[4.771659083439658, 3.3971966347238576, 3.3971966347238576]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 20}",3.328117742,44.13298082
4,XGBoost,All_Feature,212,"[4.000309747046373, 3.7826017034406676, 3.911852838132151]","{'booster': 'gblinear', 'eta': 7e-17, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.657603573,29.09458518
0,Lasso ,All_Feature,213,"[3.3490690670542125, 3.3501542911568722, 3.4605683847885254]",{'alpha': 0.016},2.975907933,1.86098814
1,Ridge ,All_Feature,213,"[3.3580372145967003, 3.359837801615048, 3.362183475427366]",{'alpha': 19.0},2.958036017,10.90979886
2,Random Forest ,All_Feature,213,"[3.5215441605347193, 3.4179146584259392, 3.420563135714691]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 150}",3.112222121,141.9146142
3,Adaboost ,All_Feature,213,"[3.8615439683791544, 3.3650914172842126, 3.364654728261284]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 175}",2.95905386,97.65389752
4,XGBoost,All_Feature,213,"[4.085816597927033, 3.479895941255621, 3.474701986857579]","{'booster': 'gblinear', 'eta': 2e-18, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.161989802,29.0822165
0,Lasso ,All_Feature,214,"[2.393774122202828, 2.3887837302596564, 2.4464792934491033]",{'alpha': 0.007},2.66931216,1.871964693
1,Ridge ,All_Feature,214,"[2.3569221771710365, 2.3692958467470757, 2.3692958467470757]",{'alpha': 9.9},2.623139115,10.79211473
2,Random Forest ,All_Feature,214,"[2.4970172112851343, 2.4232324631266424, 2.429202774113353]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 180}",2.710227897,148.0791252
3,Adaboost ,All_Feature,214,"[4.129865411550684, 2.3779702165592203, 2.3779702165592203]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 180}",2.636082265,104.2662249
4,XGBoost,All_Feature,214,"[2.612305419856009, 2.7239620674441496, 2.6565299112172758]","{'booster': 'gblinear', 'eta': 1e-18, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 190}",2.867096549,28.91370821
0,Lasso ,All_Feature,215,"[7.396777522340667, 7.479112044629383, 7.64423970358105]",{'alpha': 0.060000000000000005},6.764203042,1.847024918
1,Ridge ,All_Feature,215,"[7.116410047860504, 7.092344348981604, 7.144543034885198]",{'alpha': 10.0},6.744188103,10.80507994
2,Random Forest ,All_Feature,215,"[7.207980528033055, 7.15723393790377, 7.151188912917104]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 155}",6.792952317,163.3010552
3,Adaboost ,All_Feature,215,"[9.067466521947091, 7.192926368579403, 7.18744430712399]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 25}",6.805757234,44.61469674
4,XGBoost,All_Feature,215,"[8.184684942884225, 7.407725207458904, 7.337944532926709]","{'booster': 'gblinear', 'eta': 5.0000000000000005e-17, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 190}",6.808396426,28.98248386
0,Lasso ,All_Feature,216,"[3.426449425701778, 3.4237581669837764, 3.6776446263019023]",{'alpha': 0.009000000000000001},3.482857576,1.839051962
1,Ridge ,All_Feature,216,"[3.453665985753747, 3.4536659857153436, 3.4495858320089066]",{'alpha': 1e-09},3.498282855,10.9427135
2,Random Forest ,All_Feature,216,"[3.3835838234697038, 3.3550200118373366, 3.3595950189378776]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 35}",3.433215859,118.399436
3,Adaboost ,All_Feature,216,"[5.6477059306510045, 3.4512033503637762, 3.451445269998258]","{'learning_rate': 4.9999999999999996e-06, 'loss': 'square', 'n_estimators': 20}",3.495534093,43.88264847
4,XGBoost,All_Feature,216,"[3.486306943362727, 3.6861871170578615, 3.6534456579390753]","{'booster': 'gblinear', 'eta': 7e-17, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 180}",3.685847545,28.65835094
0,Lasso ,All_Feature,217,"[3.8994014616986994, 3.906573734861744, 4.201047494433386]",{'alpha': 0.014000000000000002},4.380520186,1.84311986
1,Ridge ,All_Feature,217,"[3.8840482106141767, 3.8772250960868804, 3.8982792147917564]",{'alpha': 6.0},4.385438302,10.87688184
2,Random Forest ,All_Feature,217,"[3.811375987511251, 3.6881631940800212, 3.6881631940800212]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 120}",4.241636279,120.9548821
3,Adaboost ,All_Feature,217,"[4.428939957613385, 3.90752316060205, 3.902608739499005]","{'learning_rate': 3.0000000000000004e-05, 'loss': 'square', 'n_estimators': 5}",4.413775191,42.44649172
4,XGBoost,All_Feature,217,"[4.056932389960888, 4.135020211512025, 4.133966399984999]","{'booster': 'gblinear', 'eta': 5e-19, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",4.54177148,29.09817505
0,Lasso ,All_Feature,218,"[4.074270643887643, 4.074085106321862, 4.377907904971858]",{'alpha': 0.031},4.217641944,1.856002569
1,Ridge ,All_Feature,218,"[4.022405413016371, 4.0232580616126565, 4.029468263769977]",{'alpha': 13.0},4.207377745,10.95670891
2,Random Forest ,All_Feature,218,"[4.181878476751388, 4.077696655003561, 4.077696655003561]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 160}",4.243652269,143.6908944
3,Adaboost ,All_Feature,218,"[5.179139864306953, 4.035429706842068, 4.035848377406305]","{'learning_rate': 4e-05, 'loss': 'square', 'n_estimators': 45}",4.232737695,52.40187311
4,XGBoost,All_Feature,218,"[4.544311661703479, 4.3414670537570546, 4.332962220560097]","{'booster': 'gblinear', 'eta': 6.999999999999999e-16, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 195}",4.421665075,29.09521914
0,Lasso ,All_Feature,219,"[4.415743756119152, 4.417740890593606, 4.698208675791889]",{'alpha': 0.019000000000000003},4.130263022,1.850022793
1,Ridge ,All_Feature,219,"[4.286592751287988, 4.2865927513883255, 4.285603311810886]",{'alpha': 9.9e-08},4.059032932,11.0963037
2,Random Forest ,All_Feature,219,"[4.348596004706681, 4.332301201849021, 4.329658121159715]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 115}",4.042505757,142.5449269
3,Adaboost ,All_Feature,219,"[5.061974145196462, 4.30681702323288, 4.303642981796591]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 90}",4.106343675,69.00848079
4,XGBoost,All_Feature,219,"[4.576908130855748, 4.521046811222913, 4.521357421024124]","{'booster': 'gblinear', 'eta': 3e-16, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 180}",4.220706401,28.46885753
0,Lasso ,All_Feature,220,"[4.149911254730418, 4.150117821859213, 4.3388021207524465]",{'alpha': 0.008},4.22526627,1.843038797
1,Ridge ,All_Feature,220,"[4.16299394693062, 4.162993947045943, 4.161853339227548]",{'alpha': 9.9e-08},4.223852859,10.85992789
2,Random Forest ,All_Feature,220,"[4.244503659791258, 4.197417187583946, 4.187202689527047]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 155}",4.252316462,146.1317677
3,Adaboost ,All_Feature,220,"[5.362147858367427, 4.162678969937205, 4.162968327131775]","{'learning_rate': 3e-07, 'loss': 'square', 'n_estimators': 60}",4.229739628,58.46071458
4,XGBoost,All_Feature,220,"[4.512803341062802, 4.314700521735505, 4.30840515236972]","{'booster': 'gblinear', 'eta': 8e-16, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",4.376720383,28.54367828
0,Lasso ,All_Feature,221,"[5.460036299640267, 5.459052000569569, 5.641292298970325]",{'alpha': 0.011},5.761852903,1.858000517
1,Ridge ,All_Feature,221,"[5.549996250932582, 5.5587817518394464, 5.56834719168805]",{'alpha': 56.0},5.771712897,10.90879989
2,Random Forest ,All_Feature,221,"[5.485632242276292, 5.440923852713038, 5.44354407488755]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 195}",5.594190943,151.5827696
3,Adaboost ,All_Feature,221,"[7.293867879034774, 5.601072767682751, 5.593067920821072]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 45}",5.816810721,58.79378867
4,XGBoost,All_Feature,221,"[5.896244859646933, 5.690742882164187, 5.684504368736906]","{'booster': 'gblinear', 'eta': 8e-16, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 190}",5.897979202,28.47484279
0,Lasso ,All_Feature,222,"[3.373019260124707, 3.3747045291699824, 3.452864319117103]",{'alpha': 0.0007000000000000001},3.320776072,1.845034122
1,Ridge ,All_Feature,222,"[3.3492636395268582, 3.3555801474268296, 3.3632632203957655]",{'alpha': 18.0},3.262080019,10.91977668
2,Random Forest ,All_Feature,222,"[3.3773856467625034, 3.317140040545268, 3.319716308823149]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 35}",3.282729056,108.8735774
3,Adaboost ,All_Feature,222,"[4.293211545827877, 3.3497673362714036, 3.351634221042602]","{'learning_rate': 5.999999999999999e-06, 'loss': 'square', 'n_estimators': 20}",3.281864394,44.70246291
4,XGBoost,All_Feature,222,"[4.0270258221726225, 3.414640688908717, 3.415227802971277]","{'booster': 'gblinear', 'eta': 5.999999999999999e-20, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 135}",3.323654674,28.30928493
0,Lasso ,All_Feature,223,"[4.957757292809868, 4.956292555863047, 5.227267637319498]",{'alpha': 0.018000000000000002},5.138420405,1.840034246
1,Ridge ,All_Feature,223,"[4.830156188394902, 4.840073809793205, 4.822393781757629]",{'alpha': 5.0},5.056341433,10.95168567
2,Random Forest ,All_Feature,223,"[4.690991460347937, 4.656860463388147, 4.656860463388147]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 120}",4.885951939,131.7108839
3,Adaboost ,All_Feature,223,"[6.145388945297932, 4.818816933285495, 4.818255913940038]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 155}",5.064636537,96.73535728
4,XGBoost,All_Feature,223,"[4.9559053469043155, 5.266435063571005, 5.253390949863636]","{'booster': 'gblinear', 'eta': 2e-17, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 180}",5.193654349,28.41128325
0,Lasso ,All_Feature,224,"[2.888817396434714, 2.8900872530031205, 3.020319477191485]",{'alpha': 0.005000000000000001},3.125627155,1.851018906
1,Ridge ,All_Feature,224,"[2.8582520768144106, 2.857002663743883, 2.8567155138726164]",{'alpha': 32.0},3.088048744,10.92974567
2,Random Forest ,All_Feature,224,"[2.9399808933241762, 2.9278496278305632, 2.926522441072813]","{'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 185}",3.155330286,141.3014445
3,Adaboost ,All_Feature,224,"[3.779880148096515, 2.8572391014769827, 2.8517712097428736]","{'learning_rate': 0.003, 'loss': 'square', 'n_estimators': 55}",3.089536776,59.38624001
4,XGBoost,All_Feature,224,"[3.196708164715842, 3.0465998079308756, 3.0288414283851637]","{'booster': 'gblinear', 'eta': 5e-18, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",3.266796138,28.18965769
0,Lasso ,All_Feature,225,"[3.9085459517822896, 3.9082667483509734, 4.025737347628643]",{'alpha': 0.013000000000000001},3.954966665,1.843049526
1,Ridge ,All_Feature,225,"[3.9177568177175672, 3.9219606517489143, 3.9317922807717665]",{'alpha': 28.0},3.948099763,10.9516871
2,Random Forest ,All_Feature,225,"[3.961436528944575, 3.9244527957341284, 3.926306766086313]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 95}",3.961720636,123.0432889
3,Adaboost ,All_Feature,225,"[5.590212859617676, 3.9400473329948555, 3.9396668305471927]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 70}",3.966257557,67.71098495
4,XGBoost,All_Feature,225,"[5.181715794286743, 4.11131672558896, 4.120956815681447]","{'booster': 'gblinear', 'eta': 1e-17, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 195}",4.083929803,28.5606463
0,Lasso ,All_Feature,226,"[3.0791019269053104, 3.0794760362795843, 3.201305678857981]",{'alpha': 0.017},2.992182084,1.872990847
1,Ridge ,All_Feature,226,"[3.0164921942963265, 3.011066723007867, 3.0303273904045738]",{'alpha': 7.0},2.948630745,10.92678881
2,Random Forest ,All_Feature,226,"[3.3013955892689815, 3.1409266765653445, 3.1385086605338186]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 140}",3.050264536,140.6868894
3,Adaboost ,All_Feature,226,"[3.8852426173417136, 3.0370955410303764, 3.0380653435473137]","{'learning_rate': 2e-06, 'loss': 'square', 'n_estimators': 40}",2.967699078,52.05879498
4,XGBoost,All_Feature,226,"[3.5226315689178107, 3.124444332148619, 3.112460290958332]","{'booster': 'gblinear', 'eta': 3e-19, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 195}",3.122628772,28.44919372
0,Lasso ,All_Feature,227,"[2.438348231315361, 2.439069082867836, 2.7128225392971106]",{'alpha': 0.00035999999999999997},2.74899838,1.837055206
1,Ridge ,All_Feature,227,"[2.369010958152294, 2.3690109581509446, 2.368829335629346]",{'alpha': 1e-09},2.699521074,10.86694813
2,Random Forest ,All_Feature,227,"[2.614398097657055, 2.554976277859272, 2.5586462562294834]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 145}",2.762327885,137.700386
3,Adaboost ,All_Feature,227,"[4.077911185886506, 2.3874623599088154, 2.3811576250212094]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 50}",2.710371592,57.96998954
4,XGBoost,All_Feature,227,"[3.1226447769492203, 2.7610151368601867, 2.7445878352159827]","{'booster': 'gblinear', 'eta': 5e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",2.999331097,28.41699672
0,Lasso ,All_Feature,228,"[2.2570724238974247, 2.2494958984598727, 2.292122704318508]",{'alpha': 0.021},2.377899635,1.855009079
1,Ridge ,All_Feature,228,"[2.2192159821653266, 2.242536457218231, 2.2344658715174797]",{'alpha': 100.0},2.330521311,10.89587307
2,Random Forest ,All_Feature,228,"[2.285637076327731, 2.2523339808923555, 2.254118110862265]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 40}",2.329584969,111.3044395
3,Adaboost ,All_Feature,228,"[3.5053084611159053, 2.234213649100663, 2.2336761413510855]","{'learning_rate': 3e-06, 'loss': 'square', 'n_estimators': 170}",2.319069359,97.3586874
